correct,response,range_category,trial
0.25,0.36,short,0
0.48,0.54,short,1
0.39,0.41,short,2
0.34,0.26,short,3
0.16,0.23,short,4
0.25,0.36,short,5
0.48,0.57,short,6
0.39,0.39,short,7
0.34,0.29,short,8
0.16,0.18,short,9
0.25,0.23,short,10
0.48,0.57,short,11
0.39,0.49,short,12
0.34,0.36,short,13
0.16,0.25,short,14
0.25,0.34,short,15
0.48,0.58,short,16
0.39,0.5,short,17
0.34,0.43,short,18
0.16,0.23,short,19
0.25,0.27,short,20
0.48,0.54,short,21
0.39,0.44,short,22
0.34,0.42,short,23
0.16,0.12,short,24
0.25,0.3,short,25
0.48,0.54,short,26
0.39,0.36,short,27
0.34,0.28,short,28
0.16,0.12,short,29
0.25,0.34,short,30
0.48,0.57,short,31
0.39,0.42,short,32
0.34,0.29,short,33
0.16,0.22,short,34
0.25,0.34,short,35
0.48,0.57,short,36
0.39,0.43,short,37
0.34,0.34,short,38
0.16,0.19,short,39
0.25,0.23,short,40
0.48,0.57,short,41
0.39,0.52,short,42
0.34,0.38,short,43
0.16,0.22,short,44
0.25,0.27,short,45
0.48,0.55,short,46
0.39,0.53,short,47
0.34,0.36,short,48
0.16,0.26,short,49
0.49,0.42,medium,0
0.78,0.78,medium,1
0.67,0.74,medium,2
0.6,0.63,medium,3
0.38,0.28,medium,4
0.49,0.42,medium,5
0.78,0.81,medium,6
0.67,0.69,medium,7
0.6,0.59,medium,8
0.38,0.33,medium,9
0.49,0.44,medium,10
0.78,0.81,medium,11
0.67,0.79,medium,12
0.6,0.63,medium,13
0.38,0.26,medium,14
0.49,0.42,medium,15
0.78,0.81,medium,16
0.67,0.79,medium,17
0.6,0.65,medium,18
0.38,0.35,medium,19
0.49,0.57,medium,20
0.78,0.79,medium,21
0.67,0.8,medium,22
0.6,0.66,medium,23
0.38,0.52,medium,24
0.49,0.57,medium,25
0.78,0.79,medium,26
0.67,0.73,medium,27
0.6,0.62,medium,28
0.38,0.37,medium,29
0.49,0.43,medium,30
0.78,0.75,medium,31
0.67,0.68,medium,32
0.6,0.6,medium,33
0.38,0.32,medium,34
0.49,0.43,medium,35
0.78,0.84,medium,36
0.67,0.73,medium,37
0.6,0.62,medium,38
0.38,0.27,medium,39
0.49,0.4,medium,40
0.78,0.81,medium,41
0.67,0.75,medium,42
0.6,0.63,medium,43
0.38,0.24,medium,44
0.49,0.44,medium,45
0.78,0.78,medium,46
0.67,0.74,medium,47
0.6,0.66,medium,48
0.38,0.28,medium,49
0.65,0.62,long,0
0.88,0.93,long,1
0.79,0.79,long,2
0.74,0.75,long,3
0.56,0.65,long,4
0.65,0.62,long,5
0.88,0.85,long,6
0.79,0.78,long,7
0.74,0.72,long,8
0.56,0.6,long,9
0.65,0.4,long,10
0.88,0.85,long,11
0.79,0.85,long,12
0.74,0.78,long,13
0.56,0.56,long,14
0.65,0.61,long,15
0.88,0.92,long,16
0.79,0.82,long,17
0.74,0.82,long,18
0.56,0.61,long,19
0.65,0.66,long,20
0.88,0.93,long,21
0.79,0.81,long,22
0.74,0.81,long,23
0.56,0.65,long,24
0.65,0.75,long,25
0.88,0.93,long,26
0.79,0.82,long,27
0.74,0.71,long,28
0.56,0.65,long,29
0.65,0.62,long,30
0.88,0.92,long,31
0.79,0.82,long,32
0.74,0.77,long,33
0.56,0.59,long,34
0.65,0.63,long,35
0.88,0.92,long,36
0.79,0.83,long,37
0.74,0.79,long,38
0.56,0.54,long,39
0.65,0.34,long,40
0.88,0.91,long,41
0.79,0.87,long,42
0.74,0.75,long,43
0.56,0.53,long,44
0.65,0.64,long,45
0.88,0.94,long,46
0.79,0.86,long,47
0.74,0.79,long,48
0.56,0.59,long,49
