range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9989583333333334,0.0010416666666666075
short,1,0.99985014985015,0.0001498501498500282
short,2,0.9807736324101627,0.019226367589837312
short,3,0.4888715780102379,0.511128421989762
short,4,0.76,0.24
short,5,0.3634325315939668,0.6365674684060332
short,6,0.02914780809517652,0.9708521919048235
short,7,0.15327226178094233,0.8467277382190577
short,8,0.3322643074371025,0.6677356925628974
short,9,0.4909686240644789,0.5090313759355212
medium,0,0.9999940741091904,5.925890809610479e-06
medium,1,0.6583017069867755,0.3416982930132245
medium,2,0.47740821308181536,0.5225917869181846
medium,3,0.5537013000391455,0.4462986999608545
medium,4,0.7679264756475157,0.2320735243524843
medium,5,0.24676734774454648,0.7532326522554535
medium,6,0.33528659266289773,0.6647134073371023
medium,7,0.6616699398551614,0.3383300601448386
medium,8,0.5211015473650652,0.4788984526349348
medium,9,0.5022972993464451,0.49770270065355493
long,0,0.13110313741696475,0.8688968625830352
long,1,0.46588775791662473,0.5341122420833753
long,2,0.9999457917015238,5.4208298476243755e-05
long,3,0.6065267366413031,0.3934732633586969
long,4,0.07587953284191863,0.9241204671580814
long,5,0.3013475649821396,0.6986524350178605
long,6,0.9692919485780883,0.030708051421911686
long,7,0.9484931461964868,0.051506853803513164
long,8,0.9910478677613431,0.008952132238656874
long,9,0.8027705643243397,0.19722943567566031
