correct,response,input_value,range_category,trial,stimulus_id
2.4622,2.24,2.4622,short,0,0
4.8023,3.25,4.8023,short,1,1
4.0078,3.25,4.0078,short,2,2
3.4004,1.41,3.4004,short,3,3
1.5,1.0,1.5,short,4,4
1.6771,2.24,1.6771,short,5,5
1.25,1.25,1.25,short,6,6
4.3732,4.0,4.3732,short,7,7
3.4004,2.24,3.4004,short,8,8
3.8243,4.12,3.8243,short,9,9
2.4622,2.5,2.4622,short,10,0
4.8023,3.536,4.8023,short,11,1
4.0078,3.606,4.0078,short,12,2
3.4004,1.581,3.4004,short,13,3
1.5,1.118,1.5,short,14,4
1.6771,1.581,1.6771,short,15,5
1.25,1.118,1.25,short,16,6
4.3732,3.606,4.3732,short,17,7
3.4004,2.236,3.4004,short,18,8
3.8243,3.162,3.8243,short,19,9
2.4622,2.0,2.4622,short,20,0
4.8023,13.0,4.8023,short,21,1
4.0078,5.0,4.0078,short,22,2
3.4004,5.0,3.4004,short,23,3
1.5,1.25,1.5,short,24,4
1.6771,5.0,1.6771,short,25,5
1.25,5.0,1.25,short,26,6
4.3732,13.0,4.3732,short,27,7
3.4004,5.0,3.4004,short,28,8
3.8243,5.0,3.8243,short,29,9
2.4622,2.24,2.4622,short,30,0
4.8023,4.0,4.8023,short,31,1
4.0078,3.75,4.0078,short,32,2
3.4004,1.41,3.4004,short,33,3
1.5,1.12,1.5,short,34,4
1.6771,1.8,1.6771,short,35,5
1.25,0.97,1.25,short,36,6
4.3732,3.16,4.3732,short,37,7
3.4004,2.24,3.4004,short,38,8
3.8243,3.75,3.8243,short,39,9
2.4622,2.24,2.4622,short,40,0
4.8023,4.47,4.8023,short,41,1
4.0078,4.12,4.0078,short,42,2
3.4004,2.24,3.4004,short,43,3
1.5,1.25,1.5,short,44,4
1.6771,1.58,1.6771,short,45,5
1.25,1.12,1.25,short,46,6
4.3732,3.61,4.3732,short,47,7
3.4004,2.83,3.4004,short,48,8
3.8243,3.61,3.8243,short,49,9
4.423,3.0,4.423,medium,0,0
6.8648,6.0,6.8648,medium,1,1
5.8363,6.0,5.8363,medium,2,2
5.3502,5.0,5.3502,medium,3,3
3.5532,3.0,3.5532,medium,4,4
3.5089,4.0,3.5089,medium,5,5
3.1623,4.0,3.1623,medium,6,6
6.5192,7.0,6.5192,medium,7,7
5.3502,4.0,5.3502,medium,8,8
5.8149,6.0,5.8149,medium,9,9
4.423,4.583,4.423,medium,10,0
6.8648,5.657,6.8648,medium,11,1
5.8363,3.162,5.8363,medium,12,2
5.3502,4.243,5.3502,medium,13,3
3.5532,3.606,3.5532,medium,14,4
3.5089,3.162,3.5089,medium,15,5
3.1623,3.162,3.1623,medium,16,6
6.5192,4.243,6.5192,medium,17,7
5.3502,3.162,5.3502,medium,18,8
5.8149,4.243,5.8149,medium,19,9
4.423,3.0,4.423,medium,20,0
6.8648,5.0,6.8648,medium,21,1
5.8363,6.0,5.8363,medium,22,2
5.3502,4.25,5.3502,medium,23,3
3.5532,2.25,3.5532,medium,24,4
3.5089,3.25,3.5089,medium,25,5
3.1623,3.0,3.1623,medium,26,6
6.5192,6.5,6.5192,medium,27,7
5.3502,3.5,5.3502,medium,28,8
5.8149,5.5,5.8149,medium,29,9
4.423,3.5355339059327373,4.423,medium,30,0
6.8648,5.656854249492381,6.8648,medium,31,1
5.8363,6.0,5.8363,medium,32,2
5.3502,7.211102550927978,5.3502,medium,33,3
3.5532,3.1622776601683795,3.5532,medium,34,4
3.5089,3.872983346207417,3.5089,medium,35,5
3.1623,3.354101966249685,3.1623,medium,36,6
6.5192,6.25,6.5192,medium,37,7
5.3502,4.47213595499958,5.3502,medium,38,8
5.8149,5.196152422706632,5.8149,medium,39,9
4.423,3.4641016151377544,4.423,medium,40,0
6.8648,5.0,6.8648,medium,41,1
5.8363,6.0,5.8363,medium,42,2
5.3502,3.605551275463989,5.3502,medium,43,3
3.5532,3.1622776601683795,3.5532,medium,44,4
3.5089,3.1622776601683795,3.5089,medium,45,5
3.1623,4.330127018922194,3.1623,medium,46,6
6.5192,6.324555320336759,6.5192,medium,47,7
5.3502,3.1622776601683795,5.3502,medium,48,8
5.8149,4.330127018922194,5.8149,medium,49,9
6.408,8.0625,6.408,long,0,0
8.6783,10.8125,8.6783,long,1,1
7.9451,8.4375,7.9451,long,2,2
7.2887,6.0625,7.2887,long,3,3
5.5509,6.75,5.5509,long,4,4
5.7009,6.25,5.7009,long,5,5
5.2202,3.5625,5.2202,long,6,6
