correct,response,input_value,range_category,trial,stimulus_id
2.4622,1.41,2.4622,short,0,0
4.8023,1.8,4.8023,short,1,1
4.0078,1.65,4.0078,short,2,2
3.4004,1.96,3.4004,short,3,3
1.5,1.12,1.5,short,4,4
1.6771,1.3,1.6771,short,5,5
1.25,1.03,1.25,short,6,6
4.3732,2.39,4.3732,short,7,7
3.4004,2.56,3.4004,short,8,8
3.8243,2.87,3.8243,short,9,9
2.4622,2.34,2.4622,short,10,0
4.8023,2.32,4.8023,short,11,1
4.0078,2.04,4.0078,short,12,2
3.4004,2.01,3.4004,short,13,3
1.5,1.3,1.5,short,14,4
1.6771,2.03,1.6771,short,15,5
1.25,1.25,1.25,short,16,6
4.3732,2.92,4.3732,short,17,7
3.4004,2.78,3.4004,short,18,8
3.8243,2.99,3.8243,short,19,9
2.4622,1.5,2.4622,short,20,0
4.8023,3.0,4.8023,short,21,1
4.0078,2.5,4.0078,short,22,2
3.4004,2.0,3.4004,short,23,3
1.5,1.0,1.5,short,24,4
1.6771,1.0,1.6771,short,25,5
1.25,1.0,1.25,short,26,6
4.3732,2.5,4.3732,short,27,7
3.4004,2.5,3.4004,short,28,8
3.8243,3.0,3.8243,short,29,9
2.4622,2.3,2.4622,short,30,0
4.8023,2.4,4.8023,short,31,1
4.0078,1.6,4.0078,short,32,2
3.4004,2.6,3.4004,short,33,3
1.5,1.1,1.5,short,34,4
1.6771,1.3,1.6771,short,35,5
1.25,0.9,1.25,short,36,6
4.3732,2.5,4.3732,short,37,7
3.4004,2.2,3.4004,short,38,8
3.8243,2.4,3.8243,short,39,9
2.4622,2.5,2.4622,short,40,0
4.8023,2.0,4.8023,short,41,1
4.0078,2.0,4.0078,short,42,2
3.4004,2.0,3.4004,short,43,3
1.5,1.0,1.5,short,44,4
1.6771,1.5,1.6771,short,45,5
1.25,1.0,1.25,short,46,6
4.3732,3.0,4.3732,short,47,7
3.4004,2.5,3.4004,short,48,8
3.8243,2.5,3.8243,short,49,9
4.423,4.76,4.423,medium,0,0
6.8648,4.6,6.8648,medium,1,1
5.8363,3.57,5.8363,medium,2,2
5.3502,4.43,5.3502,medium,3,3
3.5532,3.57,3.5532,medium,4,4
3.5089,4.12,3.5089,medium,5,5
3.1623,3.87,3.1623,medium,6,6
6.5192,4.03,6.5192,medium,7,7
5.3502,3.54,5.3502,medium,8,8
5.8149,4.92,5.8149,medium,9,9
4.423,4.52,4.423,medium,10,0
6.8648,4.36,6.8648,medium,11,1
5.8363,5.06,5.8363,medium,12,2
5.3502,4.33,5.3502,medium,13,3
3.5532,3.16,3.5532,medium,14,4
3.5089,3.18,3.5089,medium,15,5
3.1623,3.43,3.1623,medium,16,6
6.5192,4.09,6.5192,medium,17,7
5.3502,4.02,5.3502,medium,18,8
5.8149,4.59,5.8149,medium,19,9
4.423,4.35,4.423,medium,20,0
6.8648,4.13,6.8648,medium,21,1
5.8363,4.19,5.8363,medium,22,2
5.3502,4.27,5.3502,medium,23,3
3.5532,3.63,3.5532,medium,24,4
3.5089,3.67,3.5089,medium,25,5
3.1623,3.48,3.1623,medium,26,6
6.5192,4.5,6.5192,medium,27,7
5.3502,4.38,5.3502,medium,28,8
5.8149,4.02,5.8149,medium,29,9
4.423,4.61,4.423,medium,30,0
6.8648,4.31,6.8648,medium,31,1
5.8363,5.02,5.8363,medium,32,2
5.3502,4.18,5.3502,medium,33,3
3.5532,4.17,3.5532,medium,34,4
3.5089,4.16,3.5089,medium,35,5
3.1623,3.85,3.1623,medium,36,6
6.5192,4.59,6.5192,medium,37,7
5.3502,3.86,5.3502,medium,38,8
5.8149,4.18,5.8149,medium,39,9
4.423,4.27,4.423,medium,40,0
6.8648,4.32,6.8648,medium,41,1
5.8363,4.47,5.8363,medium,42,2
5.3502,4.46,5.3502,medium,43,3
3.5532,3.62,3.5532,medium,44,4
3.5089,4.06,3.5089,medium,45,5
3.1623,4.01,3.1623,medium,46,6
6.5192,4.47,6.5192,medium,47,7
5.3502,4.21,5.3502,medium,48,8
5.8149,4.32,5.8149,medium,49,9
6.408,6.3,6.408,long,0,0
8.6783,6.2,8.6783,long,1,1
7.9451,6.4,7.9451,long,2,2
7.2887,6.3,7.2887,long,3,3
5.5509,6.1,5.5509,long,4,4
5.7009,6.2,5.7009,long,5,5
