correct,response,range_category,trial,stimulus_id
0.24982,0.04,short,0,0
0.48029,0.11,short,1,1
0.3928,0.17,short,2,2
0.33946,0.2,short,3,3
0.16241,0.06,short,4,4
0.1624,0.02,short,5,5
0.12323,0.03,short,6,6
0.44647,0.5,short,7,7
0.34045,0.45,short,8,8
0.38323,0.48,short,9,9
0.24982,0.03,short,10,0
0.48029,0.07,short,11,1
0.3928,0.14,short,12,2
0.33946,0.16,short,13,3
0.16241,0.05,short,14,4
0.1624,0.02,short,15,5
0.12323,0.01,short,16,6
0.44647,0.5,short,17,7
0.34045,0.49,short,18,8
0.38323,0.47,short,19,9
0.24982,0.04,short,20,0
0.48029,0.08,short,21,1
0.3928,0.11,short,22,2
0.33946,0.13,short,23,3
0.16241,0.03,short,24,4
0.1624,0.02,short,25,5
0.12323,0.01,short,26,6
0.44647,0.5,short,27,7
0.34045,0.35,short,28,8
0.38323,0.3,short,29,9
0.24982,0.05,short,30,0
0.48029,0.12,short,31,1
0.3928,0.08,short,32,2
0.33946,0.04,short,33,3
0.16241,0.02,short,34,4
0.1624,0.01,short,35,5
0.12323,0.01,short,36,6
0.44647,0.5,short,37,7
0.34045,0.3,short,38,8
0.38323,0.22,short,39,9
0.24982,0.02,short,40,0
0.48029,0.03,short,41,1
0.3928,0.025,short,42,2
0.33946,0.03,short,43,3
0.16241,0.035,short,44,4
0.1624,0.03,short,45,5
0.12323,0.025,short,46,6
0.44647,0.5,short,47,7
0.34045,0.495,short,48,8
0.38323,0.485,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.8,medium,1,1
0.666,0.51,medium,2,2
0.59933,0.54,medium,3,3
0.37801,0.45,medium,4,4
0.378,0.42,medium,5,5
0.32904,0.32,medium,6,6
0.73309,1.0,medium,7,7
0.60056,0.0,medium,8,8
0.65404,0.0,medium,9,9
0.48727,0.5,medium,10,0
0.77536,0.8,medium,11,1
0.666,0.4,medium,12,2
0.59933,0.5,medium,13,3
0.37801,0.3,medium,14,4
0.378,0.15,medium,15,5
0.32904,0.1,medium,16,6
0.73309,0.85,medium,17,7
0.60056,0.87,medium,18,8
0.65404,0.9,medium,19,9
0.48727,0.53,medium,20,0
0.77536,0.93,medium,21,1
0.666,0.51,medium,22,2
0.59933,0.52,medium,23,3
0.37801,0.52,medium,24,4
0.378,0.4,medium,25,5
0.32904,0.39,medium,26,6
0.73309,0.82,medium,27,7
0.60056,0.76,medium,28,8
0.65404,0.73,medium,29,9
0.48727,0.5,medium,30,0
0.77536,0.8,medium,31,1
0.666,0.52,medium,32,2
0.59933,0.51,medium,33,3
0.37801,0.47,medium,34,4
0.378,0.42,medium,35,5
0.32904,0.38,medium,36,6
0.73309,1.0,medium,37,7
0.60056,0.0,medium,38,8
0.65404,0.0,medium,39,9
0.48727,0.52,medium,40,0
0.77536,0.88,medium,41,1
0.666,0.53,medium,42,2
0.59933,0.51,medium,43,3
0.37801,0.48,medium,44,4
0.378,0.43,medium,45,5
0.32904,0.37,medium,46,6
0.73309,0.77,medium,47,7
0.60056,0.81,medium,48,8
0.65404,0.82,medium,49,9
0.64982,0.625,long,0,0
0.88029,0.95,long,1,1
0.7928,0.8,long,2,2
0.73946,0.75,long,3,3
0.56241,0.55,long,4,4
0.5624,0.5,long,5,5
0.52323,0.6,long,6,6
0.84647,0.95,long,7,7
0.74045,0.9,long,8,8
0.78323,0.925,long,9,9
0.64982,0.92,long,10,0
0.88029,0.98,long,11,1
0.7928,0.93,long,12,2
0.73946,0.91,long,13,3
0.56241,0.92,long,14,4
0.5624,0.89,long,15,5
0.52323,0.88,long,16,6
0.84647,0.95,long,17,7
0.74045,0.95,long,18,8
0.78323,0.96,long,19,9
0.64982,0.55,long,20,0
0.88029,0.95,long,21,1
0.7928,0.85,long,22,2
0.73946,0.75,long,23,3
0.56241,0.5,long,24,4
0.5624,0.51,long,25,5
0.52323,0.49,long,26,6
0.84647,0.9,long,27,7
0.74045,0.8,long,28,8
0.78323,0.7,long,29,9
0.64982,0.21,long,30,0
0.88029,0.99,long,31,1
0.7928,0.95,long,32,2
0.73946,0.88,long,33,3
0.56241,0.54,long,34,4
0.5624,0.49,long,35,5
0.52323,0.51,long,36,6
0.84647,1.0,long,37,7
0.74045,1.0,long,38,8
0.78323,0.98,long,39,9
0.64982,0.9,long,40,0
0.88029,0.97,long,41,1
0.7928,0.95,long,42,2
0.73946,0.93,long,43,3
0.56241,0.91,long,44,4
0.5624,0.89,long,45,5
0.52323,0.87,long,46,6
0.84647,1.0,long,47,7
0.74045,1.0,long,48,8
0.78323,1.0,long,49,9
