correct,response,input_value,range_category,trial,stimulus_id
0.24982,0.25,0.24982,short,0,0
0.48029,0.6153846153846154,0.48029,short,1,1
0.3928,0.5769230769230769,0.3928,short,2,2
0.33946,0.511,0.33946,short,3,3
0.16241,0.104,0.16241,short,4,4
0.1624,0.104,0.1624,short,5,5
0.12323,0.215,0.12323,short,6,6
0.44647,0.466,0.44647,short,7,7
0.34045,0.325,0.34045,short,8,8
0.38323,0.573,0.38323,short,9,9
0.24982,0.212,0.24982,short,10,0
0.48029,0.417,0.48029,short,11,1
0.3928,0.375,0.3928,short,12,2
0.33946,0.278,0.33946,short,13,3
0.16241,0.111,0.16241,short,14,4
0.1624,0.23,0.1624,short,15,5
0.12323,0.19,0.12323,short,16,6
0.44647,0.43,0.44647,short,17,7
0.34045,0.485,0.34045,short,18,8
0.38323,0.622,0.38323,short,19,9
0.24982,0.245,0.24982,short,20,0
0.48029,0.534,0.48029,short,21,1
0.3928,0.333,0.3928,short,22,2
0.33946,0.315,0.33946,short,23,3
0.16241,0.25,0.16241,short,24,4
0.1624,0.11,0.1624,short,25,5
0.12323,0.09,0.12323,short,26,6
0.44647,0.603,0.44647,short,27,7
0.34045,0.286,0.34045,short,28,8
0.38323,0.333,0.38323,short,29,9
0.24982,0.26,0.24982,short,30,0
0.48029,0.46,0.48029,short,31,1
0.3928,0.36,0.3928,short,32,2
0.33946,0.602,0.33946,short,33,3
0.16241,0.139,0.16241,short,34,4
0.1624,0.124,0.1624,short,35,5
0.12323,0.215,0.12323,short,36,6
0.44647,0.438,0.44647,short,37,7
0.34045,0.309,0.34045,short,38,8
0.38323,0.65,0.38323,short,39,9
0.24982,0.22,0.24982,short,40,0
0.48029,0.54,0.48029,short,41,1
0.3928,0.45,0.3928,short,42,2
0.33946,0.34,0.33946,short,43,3
0.16241,0.12,0.16241,short,44,4
0.1624,0.22,0.1624,short,45,5
0.12323,0.18,0.12323,short,46,6
0.44647,0.33,0.44647,short,47,7
0.34045,0.45,0.34045,short,48,8
0.38323,0.65,0.38323,short,49,9
0.48727,0.634,0.48727,medium,0,0
0.77536,0.742,0.77536,medium,1,1
0.666,0.554,0.666,medium,2,2
0.59933,0.677,0.59933,medium,3,3
0.37801,0.327,0.37801,medium,4,4
0.378,0.273,0.378,medium,5,5
0.32904,0.471,0.32904,medium,6,6
0.73309,0.675,0.73309,medium,7,7
0.60056,0.615,0.60056,medium,8,8
0.65404,0.62,0.65404,medium,9,9
0.48727,0.47,0.48727,medium,10,0
0.77536,0.63,0.77536,medium,11,1
0.666,0.66,0.666,medium,12,2
0.59933,0.723,0.59933,medium,13,3
0.37801,0.34,0.37801,medium,14,4
0.378,0.566,0.378,medium,15,5
0.32904,0.325,0.32904,medium,16,6
0.73309,0.717,0.73309,medium,17,7
0.60056,0.75,0.60056,medium,18,8
0.65404,0.675,0.65404,medium,19,9
0.48727,0.425,0.48727,medium,20,0
0.77536,0.736,0.77536,medium,21,1
0.666,0.727,0.666,medium,22,2
0.59933,0.562,0.59933,medium,23,3
0.37801,0.58,0.37801,medium,24,4
0.378,0.54,0.378,medium,25,5
0.32904,0.34,0.32904,medium,26,6
0.73309,0.775,0.73309,medium,27,7
0.60056,0.665,0.60056,medium,28,8
0.65404,0.64,0.65404,medium,29,9
0.48727,0.7142857142857143,0.48727,medium,30,0
0.77536,0.7142857142857143,0.77536,medium,31,1
0.666,0.5833333333333334,0.666,medium,32,2
0.59933,0.661,0.59933,medium,33,3
0.37801,0.343,0.37801,medium,34,4
0.378,0.248,0.378,medium,35,5
0.32904,0.52,0.32904,medium,36,6
0.73309,0.7,0.73309,medium,37,7
0.60056,0.5714285714285714,0.60056,medium,38,8
0.65404,0.607,0.65404,medium,39,9
0.48727,0.451,0.48727,medium,40,0
0.77536,0.647,0.77536,medium,41,1
0.666,0.72,0.666,medium,42,2
0.59933,0.72,0.59933,medium,43,3
0.37801,0.3,0.37801,medium,44,4
0.378,0.476,0.378,medium,45,5
0.32904,0.425,0.32904,medium,46,6
0.73309,0.655,0.73309,medium,47,7
0.60056,0.74,0.60056,medium,48,8
0.65404,0.65,0.65404,medium,49,9
0.64982,0.4714285714285714,0.64982,long,0,0
0.88029,0.7857142857142857,0.88029,long,1,1
0.7928,0.7071428571428572,0.7928,long,2,2
0.73946,0.679,0.73946,long,3,3
0.56241,0.415,0.56241,long,4,4
0.5624,0.352,0.5624,long,5,5
0.52323,0.57,0.52323,long,6,6
0.84647,0.86,0.84647,long,7,7
0.74045,0.71,0.74045,long,8,8
0.78323,0.7333333333333334,0.78323,long,9,9
0.64982,0.5833333333333334,0.64982,long,10,0
0.88029,0.7666666666666666,0.88029,long,11,1
0.7928,0.72,0.7928,long,12,2
0.73946,0.71,0.73946,long,13,3
0.56241,0.49,0.56241,long,14,4
0.5624,0.71,0.5624,long,15,5
0.52323,0.44,0.52323,long,16,6
0.84647,0.78,0.84647,long,17,7
0.74045,0.78,0.74045,long,18,8
0.78323,0.73,0.78323,long,19,9
0.64982,0.45,0.64982,long,20,0
0.88029,0.72,0.88029,long,21,1
0.7928,0.71,0.7928,long,22,2
0.73946,0.64,0.73946,long,23,3
0.56241,0.65,0.56241,long,24,4
0.5624,0.46,0.5624,long,25,5
0.52323,0.48,0.52323,long,26,6
0.84647,0.76,0.84647,long,27,7
0.74045,0.72,0.74045,long,28,8
0.78323,0.7,0.78323,long,29,9
0.64982,0.55,0.64982,long,30,0
0.88029,0.83,0.88029,long,31,1
0.7928,0.72,0.7928,long,32,2
0.73946,0.673,0.73946,long,33,3
0.56241,0.505,0.56241,long,34,4
0.5624,0.417,0.5624,long,35,5
0.52323,0.612,0.52323,long,36,6
0.84647,0.821,0.84647,long,37,7
0.74045,0.719,0.74045,long,38,8
0.78323,0.76,0.78323,long,39,9
0.64982,0.54,0.64982,long,40,0
0.88029,0.82,0.88029,long,41,1
0.7928,0.712,0.7928,long,42,2
0.73946,0.688,0.73946,long,43,3
0.56241,0.452,0.56241,long,44,4
0.5624,0.71,0.5624,long,45,5
0.52323,0.53,0.52323,long,46,6
0.84647,0.83,0.84647,long,47,7
0.74045,0.75,0.74045,long,48,8
0.78323,0.68,0.78323,long,49,9
