correct,response,range_category,trial,stimulus_id
2.5,2.236,short,0,0
4.8023,7.07,short,1,1
3.9051,7.07,short,2,2
3.4004,5.0,short,3,3
1.6008,2.24,short,4,4
1.25,1.41,short,5,5
4.4721,5.0,short,6,6
1.118,1.0,short,7,7
4.8541,5.0,short,8,8
4.3661,5.0,short,9,9
2.5,2.5,short,10,0
4.8023,7.21,short,11,1
3.9051,7.21,short,12,2
3.4004,6.4,short,13,3
1.6008,2.24,short,14,4
1.25,1.41,short,15,5
4.4721,6.4,short,16,6
1.118,1.41,short,17,7
4.8541,6.4,short,18,8
4.3661,6.4,short,19,9
2.5,,short,20,0
4.8023,5.0,short,21,1
3.9051,,short,22,2
3.4004,,short,23,3
1.6008,,short,24,4
1.25,,short,25,5
4.4721,,short,26,6
1.118,,short,27,7
4.8541,,short,28,8
4.3661,,short,29,9
2.5,2.24,short,30,0
4.8023,5.0,short,31,1
3.9051,,short,32,2
3.4004,,short,33,3
1.6008,,short,34,4
1.25,,short,35,5
4.4721,,short,36,6
1.118,,short,37,7
4.8541,,short,38,8
4.3661,,short,39,9
2.5,2.5,short,40,0
4.8023,7.07,short,41,1
3.9051,8.06,short,42,2
3.4004,7.07,short,43,3
1.6008,2.24,short,44,4
1.25,1.41,short,45,5
4.4721,7.07,short,46,6
1.118,1.0,short,47,7
4.8541,7.07,short,48,8
4.3661,7.07,short,49,9
4.4721,,medium,0,0
6.8237,8.06,medium,1,1
5.9634,8.06,medium,2,2
5.3852,8.06,medium,3,3
3.6056,7.07,medium,4,4
3.25,7.07,medium,5,5
6.5,8.06,medium,6,6
5.831,8.06,medium,7,7
3.0923,7.07,medium,8,8
6.8966,7.07,medium,9,9
4.4721,,medium,10,0
6.8237,8.06,medium,11,1
5.9634,8.06,medium,12,2
5.3852,8.06,medium,13,3
3.6056,7.07,medium,14,4
3.25,7.07,medium,15,5
6.5,7.07,medium,16,6
5.831,7.07,medium,17,7
3.0923,6.4,medium,18,8
6.8966,5.39,medium,19,9
4.4721,4.47,medium,20,0
6.8237,8.5,medium,21,1
5.9634,8.5,medium,22,2
5.3852,8.5,medium,23,3
3.6056,8.0,medium,24,4
3.25,8.0,medium,25,5
6.5,8.1,medium,26,6
5.831,8.0,medium,27,7
3.0923,8.0,medium,28,8
6.8966,8.1,medium,29,9
4.4721,,medium,30,0
6.8237,8.06,medium,31,1
5.9634,8.06,medium,32,2
5.3852,8.06,medium,33,3
3.6056,7.07,medium,34,4
3.25,7.07,medium,35,5
6.5,8.06,medium,36,6
5.831,8.06,medium,37,7
3.0923,7.07,medium,38,8
6.8966,8.06,medium,39,9
4.4721,4.47,medium,40,0
6.8237,8.485,medium,41,1
5.9634,8.485,medium,42,2
5.3852,8.485,medium,43,3
3.6056,7.071,medium,44,4
3.25,7.071,medium,45,5
6.5,8.485,medium,46,6
5.831,8.485,medium,47,7
3.0923,6.403,medium,48,8
6.8966,7.071,medium,49,9
6.5,6.7,long,0,0
8.8459,10.6,long,1,1
7.9412,10.6,long,2,2
7.433,10.6,long,3,3
5.6569,10.6,long,4,4
5.2202,10.6,long,5,5
8.4595,10.6,long,6,6
7.8262,10.6,long,7,7
5.099,10.6,long,8,8
8.9022,10.6,long,9,9
6.5,,long,10,0
8.8459,11.4,long,11,1
7.9412,11.4,long,12,2
7.433,11.4,long,13,3
5.6569,11.4,long,14,4
5.2202,11.4,long,15,5
8.4595,11.4,long,16,6
7.8262,11.4,long,17,7
5.099,6.0,long,18,8
8.9022,11.4,long,19,9
6.5,,long,20,0
8.8459,10.63,long,21,1
7.9412,12.65,long,22,2
7.433,12.04,long,23,3
5.6569,10.05,long,24,4
5.2202,11.4,long,25,5
8.4595,11.18,long,26,6
7.8262,11.18,long,27,7
5.099,11.0,long,28,8
8.9022,11.18,long,29,9
6.5,6.708,long,30,0
8.8459,11.4,long,31,1
7.9412,11.4,long,32,2
7.433,11.4,long,33,3
5.6569,11.4,long,34,4
5.2202,11.4,long,35,5
8.4595,11.4,long,36,6
7.8262,11.4,long,37,7
5.099,11.4,long,38,8
8.9022,11.4,long,39,9
6.5,6.708,long,40,0
8.8459,13.4,long,41,1
7.9412,11.4,long,42,2
7.433,11.4,long,43,3
5.6569,11.3,long,44,4
5.2202,10.0,long,45,5
8.4595,10.0,long,46,6
7.8262,10.0,long,47,7
5.099,9.2,long,48,8
8.9022,10.0,long,49,9
