correct,response,range_category,trial,stimulus_id
0.24982,0.47,short,0,0
0.48029,0.5,short,1,1
0.3928,0.5,short,2,2
0.33946,0.49,short,3,3
0.16241,0.25,short,4,4
0.1624,0.28,short,5,5
0.12323,0.22,short,6,6
0.44647,0.5,short,7,7
0.34045,0.51,short,8,8
0.38323,0.5,short,9,9
0.24982,0.5,short,10,0
0.48029,0.5,short,11,1
0.3928,0.49,short,12,2
0.33946,0.48,short,13,3
0.16241,0.4,short,14,4
0.1624,0.38,short,15,5
0.12323,0.25,short,16,6
0.44647,0.51,short,17,7
0.34045,0.28,short,18,8
0.38323,0.73,short,19,9
0.24982,0.5,short,20,0
0.48029,0.5,short,21,1
0.3928,0.5,short,22,2
0.33946,0.5,short,23,3
0.16241,0.49,short,24,4
0.1624,0.49,short,25,5
0.12323,0.25,short,26,6
0.44647,0.5,short,27,7
0.34045,0.51,short,28,8
0.38323,0.5,short,29,9
0.24982,0.46,short,30,0
0.48029,0.5,short,31,1
0.3928,0.5,short,32,2
0.33946,0.49,short,33,3
0.16241,0.38,short,34,4
0.1624,0.29,short,35,5
0.12323,0.25,short,36,6
0.44647,0.51,short,37,7
0.34045,0.48,short,38,8
0.38323,0.5,short,39,9
0.24982,0.47,short,40,0
0.48029,0.5,short,41,1
0.3928,0.49,short,42,2
0.33946,0.5,short,43,3
0.16241,0.25,short,44,4
0.1624,0.25,short,45,5
0.12323,0.2,short,46,6
0.44647,0.5,short,47,7
0.34045,0.53,short,48,8
0.38323,0.51,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.75,medium,1,1
0.666,0.25,medium,2,2
0.59933,0.5,medium,3,3
0.37801,0.4,medium,4,4
0.378,0.5,medium,5,5
0.32904,0.38,medium,6,6
0.73309,0.53,medium,7,7
0.60056,0.48,medium,8,8
0.65404,0.52,medium,9,9
0.48727,0.5,medium,10,0
0.77536,0.53,medium,11,1
0.666,0.48,medium,12,2
0.59933,0.51,medium,13,3
0.37801,0.49,medium,14,4
0.378,0.5,medium,15,5
0.32904,0.52,medium,16,6
0.73309,0.5,medium,17,7
0.60056,0.51,medium,18,8
0.65404,0.5,medium,19,9
0.48727,0.5,medium,20,0
0.77536,0.25,medium,21,1
0.666,0.48,medium,22,2
0.59933,0.51,medium,23,3
0.37801,0.49,medium,24,4
0.378,0.5,medium,25,5
0.32904,0.53,medium,26,6
0.73309,0.47,medium,27,7
0.60056,0.46,medium,28,8
0.65404,0.54,medium,29,9
0.48727,0.5,medium,30,0
0.77536,0.25,medium,31,1
0.666,0.49,medium,32,2
0.59933,0.51,medium,33,3
0.37801,0.48,medium,34,4
0.378,0.47,medium,35,5
0.32904,0.53,medium,36,6
0.73309,0.52,medium,37,7
0.60056,0.67,medium,38,8
0.65404,0.73,medium,39,9
0.48727,0.5,medium,40,0
0.77536,0.25,medium,41,1
0.666,0.49,medium,42,2
0.59933,0.5,medium,43,3
0.37801,0.53,medium,44,4
0.378,0.5,medium,45,5
0.32904,0.51,medium,46,6
0.73309,0.5,medium,47,7
0.60056,0.51,medium,48,8
0.65404,0.49,medium,49,9
0.64982,0.5,long,0,0
0.88029,0.9,long,1,1
0.7928,0.53,long,2,2
0.73946,0.49,long,3,3
0.56241,0.51,long,4,4
0.5624,0.48,long,5,5
0.52323,0.52,long,6,6
0.84647,0.3,long,7,7
0.74045,0.28,long,8,8
0.78323,0.31,long,9,9
0.64982,0.5,long,10,0
0.88029,0.8,long,11,1
0.7928,0.49,long,12,2
0.73946,0.51,long,13,3
0.56241,0.5,long,14,4
0.5624,0.5,long,15,5
0.52323,0.5,long,16,6
0.84647,0.73,long,17,7
0.74045,0.27,long,18,8
0.78323,0.25,long,19,9
0.64982,0.5,long,20,0
0.88029,0.8,long,21,1
0.7928,0.4,long,22,2
0.73946,0.63,long,23,3
0.56241,0.48,long,24,4
0.5624,0.51,long,25,5
0.52323,0.49,long,26,6
0.84647,0.24,long,27,7
0.74045,0.27,long,28,8
0.78323,0.26,long,29,9
0.64982,0.5,long,30,0
0.88029,0.875,long,31,1
0.7928,0.25,long,32,2
0.73946,0.49,long,33,3
0.56241,0.5,long,34,4
0.5624,0.51,long,35,5
0.52323,0.5,long,36,6
0.84647,0.72,long,37,7
0.74045,0.69,long,38,8
0.78323,0.31,long,39,9
0.64982,0.5,long,40,0
0.88029,0.83,long,41,1
0.7928,0.25,long,42,2
0.73946,0.5,long,43,3
0.56241,0.49,long,44,4
0.5624,0.51,long,45,5
0.52323,0.48,long,46,6
0.84647,0.17,long,47,7
0.74045,0.19,long,48,8
0.78323,0.82,long,49,9
