correct,response,range_category,trial,stimulus_id
0.24982,0.15,short,0,0
0.48029,0.47,short,1,1
0.3928,0.5,short,2,2
0.33946,0.39,short,3,3
0.16241,0.17,short,4,4
0.1624,0.16,short,5,5
0.12323,0.1,short,6,6
0.44647,0.19,short,7,7
0.34045,0.2,short,8,8
0.38323,0.3,short,9,9
0.24982,0.15,short,10,0
0.48029,0.23,short,11,1
0.3928,0.23,short,12,2
0.33946,0.26,short,13,3
0.16241,0.14,short,14,4
0.1624,0.14,short,15,5
0.12323,0.12,short,16,6
0.44647,0.23,short,17,7
0.34045,0.23,short,18,8
0.38323,0.23,short,19,9
0.24982,0.19,short,20,0
0.48029,0.46,short,21,1
0.3928,0.21,short,22,2
0.33946,0.23,short,23,3
0.16241,0.14,short,24,4
0.1624,0.11,short,25,5
0.12323,0.1,short,26,6
0.44647,0.18,short,27,7
0.34045,0.16,short,28,8
0.38323,0.2,short,29,9
0.24982,0.15,short,30,0
0.48029,0.26,short,31,1
0.3928,0.23,short,32,2
0.33946,0.22,short,33,3
0.16241,0.15,short,34,4
0.1624,0.14,short,35,5
0.12323,0.1,short,36,6
0.44647,0.16,short,37,7
0.34045,0.16,short,38,8
0.38323,0.17,short,39,9
0.24982,0.13,short,40,0
0.48029,0.41,short,41,1
0.3928,0.34,short,42,2
0.33946,0.3,short,43,3
0.16241,0.17,short,44,4
0.1624,0.15,short,45,5
0.12323,0.21,short,46,6
0.44647,0.24,short,47,7
0.34045,0.2,short,48,8
0.38323,0.25,short,49,9
0.48727,0.655,medium,0,0
0.77536,0.715,medium,1,1
0.666,0.655,medium,2,2
0.59933,0.655,medium,3,3
0.37801,0.345,medium,4,4
0.378,0.315,medium,5,5
0.32904,0.275,medium,6,6
0.73309,0.345,medium,7,7
0.60056,0.345,medium,8,8
0.65404,0.575,medium,9,9
0.48727,0.59,medium,10,0
0.77536,0.62,medium,11,1
0.666,0.56,medium,12,2
0.59933,0.6,medium,13,3
0.37801,0.39,medium,14,4
0.378,0.38,medium,15,5
0.32904,0.37,medium,16,6
0.73309,0.36,medium,17,7
0.60056,0.33,medium,18,8
0.65404,0.45,medium,19,9
0.48727,0.58,medium,20,0
0.77536,0.64,medium,21,1
0.666,0.63,medium,22,2
0.59933,0.58,medium,23,3
0.37801,0.37,medium,24,4
0.378,0.26,medium,25,5
0.32904,0.26,medium,26,6
0.73309,0.26,medium,27,7
0.60056,0.33,medium,28,8
0.65404,0.44,medium,29,9
0.48727,0.56,medium,30,0
0.77536,0.66,medium,31,1
0.666,0.67,medium,32,2
0.59933,0.59,medium,33,3
0.37801,0.29,medium,34,4
0.378,0.27,medium,35,5
0.32904,0.27,medium,36,6
0.73309,0.25,medium,37,7
0.60056,0.33,medium,38,8
0.65404,0.43,medium,39,9
0.48727,0.59,medium,40,0
0.77536,0.61,medium,41,1
0.666,0.63,medium,42,2
0.59933,0.49,medium,43,3
0.37801,0.39,medium,44,4
0.378,0.37,medium,45,5
0.32904,0.27,medium,46,6
0.73309,0.3,medium,47,7
0.60056,0.3,medium,48,8
0.65404,0.42,medium,49,9
0.64982,0.668,long,0,0
0.88029,0.821,long,1,1
0.7928,0.821,long,2,2
0.73946,0.821,long,3,3
0.56241,0.668,long,4,4
0.5624,0.558,long,5,5
0.52323,0.492,long,6,6
0.84647,0.75,long,7,7
0.74045,0.668,long,8,8
0.78323,0.668,long,9,9
0.64982,0.71,long,10,0
0.88029,0.783,long,11,1
0.7928,0.736,long,12,2
0.73946,0.736,long,13,3
0.56241,0.672,long,14,4
0.5624,0.625,long,15,5
0.52323,0.465,long,16,6
0.84647,0.708,long,17,7
0.74045,0.668,long,18,8
0.78323,0.668,long,19,9
0.64982,0.725,long,20,0
0.88029,0.834,long,21,1
0.7928,0.746,long,22,2
0.73946,0.696,long,23,3
0.56241,0.731,long,24,4
0.5624,0.677,long,25,5
0.52323,0.524,long,26,6
0.84647,0.672,long,27,7
0.74045,0.677,long,28,8
0.78323,0.649,long,29,9
0.64982,0.65,long,30,0
0.88029,0.76,long,31,1
0.7928,0.73,long,32,2
0.73946,0.75,long,33,3
0.56241,0.74,long,34,4
0.5624,0.74,long,35,5
0.52323,0.48,long,36,6
0.84647,0.77,long,37,7
0.74045,0.75,long,38,8
0.78323,0.74,long,39,9
0.64982,0.691,long,40,0
0.88029,0.871,long,41,1
0.7928,0.772,long,42,2
0.73946,0.772,long,43,3
0.56241,0.628,long,44,4
0.5624,0.628,long,45,5
0.52323,0.5,long,46,6
0.84647,0.772,long,47,7
0.74045,0.628,long,48,8
0.78323,0.628,long,49,9
