correct,response,range_category,trial,stimulus_id
0.24982,0.15,short,0,0
0.48029,0.2,short,1,1
0.3928,0.18,short,2,2
0.33946,0.17,short,3,3
0.16241,0.16,short,4,4
0.1624,0.16,short,5,5
0.12323,0.15,short,6,6
0.44647,0.5,short,7,7
0.34045,0.48,short,8,8
0.38323,0.49,short,9,9
0.24982,0.18,short,10,0
0.48029,0.21,short,11,1
0.3928,0.23,short,12,2
0.33946,0.2,short,13,3
0.16241,0.19,short,14,4
0.1624,0.17,short,15,5
0.12323,0.16,short,16,6
0.44647,0.5,short,17,7
0.34045,0.49,short,18,8
0.38323,0.48,short,19,9
0.24982,0.17,short,20,0
0.48029,0.22,short,21,1
0.3928,0.21,short,22,2
0.33946,0.19,short,23,3
0.16241,0.18,short,24,4
0.1624,0.15,short,25,5
0.12323,0.16,short,26,6
0.44647,0.5,short,27,7
0.34045,0.5,short,28,8
0.38323,0.5,short,29,9
0.24982,0.15,short,30,0
0.48029,0.2,short,31,1
0.3928,0.18,short,32,2
0.33946,0.17,short,33,3
0.16241,0.16,short,34,4
0.1624,0.14,short,35,5
0.12323,0.13,short,36,6
0.44647,0.5,short,37,7
0.34045,0.49,short,38,8
0.38323,0.48,short,39,9
0.24982,0.14,short,40,0
0.48029,0.15,short,41,1
0.3928,0.17,short,42,2
0.33946,0.16,short,43,3
0.16241,0.15,short,44,4
0.1624,0.13,short,45,5
0.12323,0.14,short,46,6
0.44647,0.5,short,47,7
0.34045,0.49,short,48,8
0.38323,0.51,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.75,medium,1,1
0.666,0.64,medium,2,2
0.59933,0.57,medium,3,3
0.37801,0.54,medium,4,4
0.378,0.49,medium,5,5
0.32904,0.45,medium,6,6
0.73309,0.71,medium,7,7
0.60056,0.71,medium,8,8
0.65404,0.71,medium,9,9
0.48727,0.5,medium,10,0
0.77536,0.72,medium,11,1
0.666,0.66,medium,12,2
0.59933,0.56,medium,13,3
0.37801,0.54,medium,14,4
0.378,0.48,medium,15,5
0.32904,0.46,medium,16,6
0.73309,0.68,medium,17,7
0.60056,0.64,medium,18,8
0.65404,0.62,medium,19,9
0.48727,0.5,medium,20,0
0.77536,0.73,medium,21,1
0.666,0.66,medium,22,2
0.59933,0.58,medium,23,3
0.37801,0.55,medium,24,4
0.378,0.53,medium,25,5
0.32904,0.51,medium,26,6
0.73309,0.77,medium,27,7
0.60056,0.77,medium,28,8
0.65404,0.77,medium,29,9
0.48727,0.51,medium,30,0
0.77536,0.71,medium,31,1
0.666,0.58,medium,32,2
0.59933,0.54,medium,33,3
0.37801,0.53,medium,34,4
0.378,0.49,medium,35,5
0.32904,0.48,medium,36,6
0.73309,0.59,medium,37,7
0.60056,0.59,medium,38,8
0.65404,0.59,medium,39,9
0.48727,0.5,medium,40,0
0.77536,0.75,medium,41,1
0.666,0.6,medium,42,2
0.59933,0.56,medium,43,3
0.37801,0.54,medium,44,4
0.378,0.53,medium,45,5
0.32904,0.52,medium,46,6
0.73309,0.68,medium,47,7
0.60056,0.62,medium,48,8
0.65404,0.65,medium,49,9
0.64982,0.735,long,0,0
0.88029,0.777,long,1,1
0.7928,0.788,long,2,2
0.73946,0.769,long,3,3
0.56241,0.75,long,4,4
0.5624,0.732,long,5,5
0.52323,0.696,long,6,6
0.84647,0.827,long,7,7
0.74045,0.804,long,8,8
0.78323,0.81,long,9,9
0.64982,0.74,long,10,0
0.88029,0.79,long,11,1
0.7928,0.83,long,12,2
0.73946,0.77,long,13,3
0.56241,0.75,long,14,4
0.5624,0.73,long,15,5
0.52323,0.71,long,16,6
0.84647,0.85,long,17,7
0.74045,0.86,long,18,8
0.78323,0.87,long,19,9
0.64982,0.73,long,20,0
0.88029,0.78,long,21,1
0.7928,0.78,long,22,2
0.73946,0.78,long,23,3
0.56241,0.73,long,24,4
0.5624,0.73,long,25,5
0.52323,0.73,long,26,6
0.84647,0.78,long,27,7
0.74045,0.78,long,28,8
0.78323,0.78,long,29,9
0.64982,0.75,long,30,0
0.88029,0.77,long,31,1
0.7928,0.78,long,32,2
0.73946,0.76,long,33,3
0.56241,0.75,long,34,4
0.5624,0.73,long,35,5
0.52323,0.68,long,36,6
0.84647,0.9,long,37,7
0.74045,0.89,long,38,8
0.78323,0.89,long,39,9
0.64982,0.75,long,40,0
0.88029,0.79,long,41,1
0.7928,0.77,long,42,2
0.73946,0.79,long,43,3
0.56241,0.76,long,44,4
0.5624,0.67,long,45,5
0.52323,0.66,long,46,6
0.84647,0.78,long,47,7
0.74045,0.77,long,48,8
0.78323,0.78,long,49,9
