range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-32.42819853564494,0.6974577664141219,0.7911870896824027,1.268750440678367,-0.9061592590604227
long,EmpiricalLinear,2.0,-26.83836309082015,0.709887708293629,0.7836779300635741,1.2508958228725158,-0.875546010048501
long,Combo_Oracle,0.0,-0.3612023592343609,0.9959946832167773,0.574170683643144,0.9413937323709303,-0.4345619572047012
long,Equal,0.0,76.00044874693467,2.326696453810114,-1.3238119084401556,2.0466758823625306,0.24423555555555568
long,LLM(Combined),,,0.0,1.0,1.6399877205737874,-1.2246889333218218
medium,Equal,0.0,-20.63393233998643,0.7951170719226055,0.6909406684834053,0.9999866681536309,-0.7742214444444444
medium,Combo_NonOracle,0.0,-9.11225786795101,0.9037095091697628,0.6007569096635803,0.7319700047997678,-0.3653057834465128
medium,EmpiricalLinear,2.0,-6.061332883762944,0.8942297125994865,0.6090889953726801,0.7321187597719313,-0.3761874710166905
medium,Combo_Oracle,0.0,18.775592499411502,1.2319739180060254,0.25803617508082133,0.6231861176821373,0.15569477201207407
medium,LLM(Combined),,,0.0,1.0,1.1649402559788207,-0.8022222222222221
short,Equal,0.0,-48.697023373136965,0.5821203664191797,0.7600425712904479,0.7784620152725643,-0.5665733333333333
short,Combo_NonOracle,0.0,-46.02160655328639,0.5996847467530476,0.745343587575396,0.7032987265754085,-0.4100133287914009
short,EmpiricalLinear,2.0,-42.52251443595321,0.5963563862806905,0.748162522711767,0.7029682849709609,-0.4141795596744472
short,Combo_Oracle,0.0,-5.348062676481778,0.9423081651980121,0.3712260796801051,0.6532227953256129,0.2788671851926232
short,LLM(Combined),,,0.0,1.0,0.8024765994511407,-0.442771111111111
