correct,response,range_category,trial,stimulus_id
0.24982,0.18,short,0,0
0.48029,0.55,short,1,1
0.3928,0.39,short,2,2
0.33946,0.27,short,3,3
0.16241,0.13,short,4,4
0.1624,0.11,short,5,5
0.12323,0.11,short,6,6
0.44647,0.36,short,7,7
0.34045,0.3,short,8,8
0.38323,0.34,short,9,9
0.24982,0.25,short,10,0
0.48029,0.54,short,11,1
0.3928,0.42,short,12,2
0.33946,0.33,short,13,3
0.16241,0.15,short,14,4
0.1624,0.12,short,15,5
0.12323,0.12,short,16,6
0.44647,0.4,short,17,7
0.34045,0.42,short,18,8
0.38323,0.4,short,19,9
0.24982,0.21,short,20,0
0.48029,0.55,short,21,1
0.3928,0.42,short,22,2
0.33946,0.29,short,23,3
0.16241,0.13,short,24,4
0.1624,0.12,short,25,5
0.12323,0.1,short,26,6
0.44647,0.31,short,27,7
0.34045,0.36,short,28,8
0.38323,0.39,short,29,9
0.24982,0.22,short,30,0
0.48029,0.53,short,31,1
0.3928,0.38,short,32,2
0.33946,0.34,short,33,3
0.16241,0.12,short,34,4
0.1624,0.11,short,35,5
0.12323,0.14,short,36,6
0.44647,0.37,short,37,7
0.34045,0.36,short,38,8
0.38323,0.38,short,39,9
0.24982,0.23,short,40,0
0.48029,0.55,short,41,1
0.3928,0.42,short,42,2
0.33946,0.31,short,43,3
0.16241,0.14,short,44,4
0.1624,0.12,short,45,5
0.12323,0.11,short,46,6
0.44647,0.38,short,47,7
0.34045,0.42,short,48,8
0.38323,0.39,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.75,medium,1,1
0.666,0.64,medium,2,2
0.59933,0.53,medium,3,3
0.37801,0.39,medium,4,4
0.378,0.32,medium,5,5
0.32904,0.21,medium,6,6
0.73309,0.63,medium,7,7
0.60056,0.43,medium,8,8
0.65404,0.57,medium,9,9
0.48727,0.55,medium,10,0
0.77536,0.75,medium,11,1
0.666,0.65,medium,12,2
0.59933,0.42,medium,13,3
0.37801,0.38,medium,14,4
0.378,0.36,medium,15,5
0.32904,0.22,medium,16,6
0.73309,0.53,medium,17,7
0.60056,0.36,medium,18,8
0.65404,0.58,medium,19,9
0.48727,0.47,medium,20,0
0.77536,0.7,medium,21,1
0.666,0.63,medium,22,2
0.59933,0.53,medium,23,3
0.37801,0.35,medium,24,4
0.378,0.35,medium,25,5
0.32904,0.22,medium,26,6
0.73309,0.59,medium,27,7
0.60056,0.38,medium,28,8
0.65404,0.57,medium,29,9
0.48727,0.54,medium,30,0
0.77536,0.76,medium,31,1
0.666,0.64,medium,32,2
0.59933,0.54,medium,33,3
0.37801,0.37,medium,34,4
0.378,0.39,medium,35,5
0.32904,0.22,medium,36,6
0.73309,0.73,medium,37,7
0.60056,0.44,medium,38,8
0.65404,0.58,medium,39,9
0.48727,0.43,medium,40,0
0.77536,0.71,medium,41,1
0.666,0.67,medium,42,2
0.59933,0.59,medium,43,3
0.37801,0.38,medium,44,4
0.378,0.38,medium,45,5
0.32904,0.21,medium,46,6
0.73309,0.65,medium,47,7
0.60056,0.44,medium,48,8
0.65404,0.53,medium,49,9
0.64982,0.75,long,0,0
0.88029,0.88,long,1,1
0.7928,0.78,long,2,2
0.73946,0.67,long,3,3
0.56241,0.53,long,4,4
0.5624,0.3,long,5,5
0.52323,0.55,long,6,6
0.84647,0.73,long,7,7
0.74045,0.6,long,8,8
0.78323,0.65,long,9,9
0.64982,0.65,long,10,0
0.88029,0.88,long,11,1
0.7928,0.75,long,12,2
0.73946,0.7,long,13,3
0.56241,0.53,long,14,4
0.5624,0.3,long,15,5
0.52323,0.53,long,16,6
0.84647,0.75,long,17,7
0.74045,0.7,long,18,8
0.78323,0.67,long,19,9
0.64982,0.65,long,20,0
0.88029,0.88,long,21,1
0.7928,0.79,long,22,2
0.73946,0.7,long,23,3
0.56241,0.55,long,24,4
0.5624,0.27,long,25,5
0.52323,0.56,long,26,6
0.84647,0.75,long,27,7
0.74045,0.7,long,28,8
0.78323,0.68,long,29,9
0.64982,0.75,long,30,0
0.88029,0.91,long,31,1
0.7928,0.8,long,32,2
0.73946,0.7,long,33,3
0.56241,0.48,long,34,4
0.5624,0.3,long,35,5
0.52323,0.47,long,36,6
0.84647,0.7,long,37,7
0.74045,0.74,long,38,8
0.78323,0.69,long,39,9
0.64982,0.75,long,40,0
0.88029,0.87,long,41,1
0.7928,0.8,long,42,2
0.73946,0.72,long,43,3
0.56241,0.43,long,44,4
0.5624,0.28,long,45,5
0.52323,0.55,long,46,6
0.84647,0.78,long,47,7
0.74045,0.63,long,48,8
0.78323,0.69,long,49,9
