range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-140.749949182946,0.24475452932023473,-0.3545162077379358,0.1822175591337875,-0.12555087912990726
long,Combo_NonOracle,0.0,-137.02683006248506,0.2540387916399607,-0.4592268355032054,0.18285615449892167,-0.1335725518912531
long,EmpiricalLinear,2.0,-131.60672755704985,0.25767214046272335,-0.5012660430806124,0.17149796838216094,-0.10916594627901396
long,Equal,0.0,-128.48309159563186,0.2766973647843956,-0.7311423353756232,0.2546245985135763,-0.21392455114900003
long,LLM(Combined),,,0.0,1.0,0.24681058121563587,-0.12785
medium,Combo_Oracle,0.0,-222.4483997873663,0.10812319603740102,0.15430928189275217,0.1289810832653813,-0.002642086700024482
medium,EmpiricalLinear,2.0,-211.72000328911264,0.11564848006554299,0.03249398561098493,0.126384890486873,0.004254201552651858
medium,Combo_NonOracle,0.0,-207.5167230896122,0.1255354323308992,-0.14000422247679123,0.12650889112117233,-0.019885672422153736
medium,Equal,0.0,-167.08436638308694,0.1880883153708863,-1.5591600533471337,0.1669588574176471,-0.0993595315290911
medium,LLM(Combined),,,0.0,1.0,0.13378307441526374,0.03432999999999998
short,Combo_Oracle,0.0,-238.7985633785239,0.09181444563798549,0.5462078692828607,0.15177093371787964,0.1281929658299318
short,EmpiricalLinear,2.0,-219.65548245506406,0.10682590511684686,0.38568928549212467,0.154676060652225,0.12263608489311192
short,Combo_NonOracle,0.0,-215.2734777966467,0.11616603465738026,0.2735708593499133,0.14933255545013438,0.11218544546027666
short,Equal,0.0,-180.05705064581034,0.16520461103074158,-0.4691943760965567,0.15457408696032973,0.07777960528358853
short,LLM(Combined),,,0.0,1.0,0.17377236811423363,0.14928174600000002
