range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9999200063994881,7.99936005119184e-05
short,1,0.9999466695109593,5.33304890406594e-05
short,2,0.9999200063994881,7.99936005119184e-05
short,3,0.9999200063994881,7.99936005119184e-05
short,4,0.5,0.5
short,5,0.5,0.5
short,6,0.5,0.5
short,7,0.13513513513513514,0.8648648648648649
short,8,0.999980000399992,1.999960000798051e-05
short,9,0.5,0.5
medium,0,0.999963331010964,3.66689890359817e-05
medium,1,0.0015208316961664876,0.9984791683038335
medium,2,0.003090419698933307,0.9969095803010667
medium,3,0.02247360339310274,0.9775263966068972
medium,4,0.0013567773438845161,0.9986432226561155
medium,5,0.006610724480672957,0.9933892755193271
medium,6,0.06601910658056252,0.9339808934194375
medium,7,0.0003679496695897026,0.9996320503304102
medium,8,0.01829783752829212,0.9817021624717078
medium,9,0.05008967605796263,0.9499103239420373
long,0,0.9999952470308202,4.752969179788735e-06
long,1,0.14284219179460816,0.8571578082053919
long,2,0.8961558982293729,0.10384410177062708
long,3,0.6340298770639655,0.3659701229360345
long,4,0.5679887587576941,0.43201124124230594
long,5,0.4506502538928684,0.5493497461071316
long,6,0.10642179226061478,0.8935782077393852
long,7,0.9971603687431565,0.0028396312568435
long,8,0.9900441640881052,0.00995583591189475
long,9,0.7301457428871815,0.2698542571128185
