range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,46.651747675160934,1.5944318673281301,0.6563594595642654,2.6448254160970746,0.13738357913016275
long,Equal,0.0,84.02363679379722,2.3169145563793454,0.2743745643568698,1.3804408169358438,-0.39752250000000006
long,EmpiricalLinear,3.0,90.93021485402107,2.3380146955223715,0.2610978422378898,1.4410098647779925,-0.2502336940082679
long,Bayes(range),0.0,122.1509882405925,3.392305851691626,-0.555544589699595,1.448685764343779,-1.1856979661902765
long,LLM(Combined),,,0.0,1.0,2.9724544231997903,0.4188
medium,Equal,0.0,88.54996468144816,2.424195330413785,0.24564987998811116,1.8421629895315996,1.0773000000000001
medium,EmpiricalLinear,3.0,98.67065367925366,2.526175595597871,0.1808474007763774,1.878027543497291,0.8948590693410208
medium,Bayes(stimulus),0.0,102.1101991997958,2.776252486886444,0.010637000936243646,3.3813681981481087,-0.23904944578739784
medium,Bayes(range),0.0,143.83834557516047,4.213878387272265,-1.2793013014543475,1.3322635567367205,-1.089630112627406
medium,LLM(Combined),,,0.0,1.0,3.5270376975586752,2.1871
short,Equal,0.0,129.0376846515595,3.6341558166925094,0.11025294971975086,3.728878362591089,3.512730000000001
short,EmpiricalLinear,3.0,131.01402966134265,3.4908326751103878,0.17904843764911882,3.6180728077744813,3.290104624667241
short,Bayes(range),0.0,140.49018663852192,4.075126814719588,-0.11877235207848691,0.3554237042053889,-0.2389430657619538
short,Bayes(stimulus),0.0,168.63374078141854,5.399667663144339,-0.9642353854509873,7.0544246141040325,5.810299730072188
short,LLM(Combined),,,0.0,1.0,3.9876814520470414,1.3288300000000002
